Product_Name,month_idx,Actual_Avg_Price,Predicted_Avg_Price,Actual_Min_Price,Predicted_Min_Price,Actual_Max_Price,Predicted_Max_Price
Lemon,10,121.84,141.7077,100.0,120.2,130.0,164.0
Malta,1,240.0,244.74419999999998,230.0,232.7,250.0,256.7
Malta,2,240.0,272.2,230.0,248.3,250.0,257.1
Malta,3,235.0,240.3583,200.0,210.05,250.0,255.8
Malta,4,240.0,241.02360000000002,230.0,226.95,250.0,250.6
Malta,5,240.0,240.42370000000003,230.0,228.3,250.0,250.7
Malta,6,240.0,247.08610000000004,230.0,232.3,250.0,257.3
Malta,7,240.0,246.6345,230.0,231.1,250.0,253.5
Malta,8,300.0,278.9042,300.0,276.7,300.0,279.8
Malta,9,240.0,288.37160000000006,230.0,260.5,250.0,297.5
Malta,10,240.0,254.15939999999998,230.0,243.0,250.0,265.0
Mango,1,375.0,344.0103,350.0,326.5,400.0,377.5
Mango,2,400.71,369.9782999999996,350.0,326.5,500.0,475.0
Mango,3,198.26,254.40149999999977,150.0,201.8,250.0,307.0
Mango,4,323.64,306.0111999999998,280.0,263.9,500.0,450.3
Mango,5,375.0,380.74549999999994,350.0,344.0,400.0,436.5
Mango,6,290.0,286.34290000000004,280.0,266.7,300.0,302.9
Mango,7,268.13,212.199,250.0,195.4,300.0,246.9
Mango,8,290.0,290.7014,280.0,273.4,300.0,297.6
Mango,9,108.47,153.0589,60.0,102.67,180.0,221.0
Mango,10,135.2,196.78400000000005,80.0,166.47,180.0,246.21
Mombin,1,150.0,169.85,150.0,182.9,150.0,170.5
Mombin,2,110.53,130.32020000000006,70.0,88.7,150.0,168.3
Mombin,3,88.95,100.07660000000001,70.0,79.8,100.0,112.0
Mombin,4,100.0,112.8,100.0,114.1,100.0,116.8
Mombin,5,100.0,116.5,100.0,116.7,100.0,126.7
Mushroom,1,219.35,210.48639999999986,180.0,175.2,250.0,243.1
Mushroom,2,205.23,181.4597999999998,140.0,129.8,250.0,226.1
Mushroom,3,134.44,125.73740000000006,70.0,67.4,180.0,179.7
Mushroom,4,122.71,127.57579999999979,70.0,77.2,180.0,186.8
Mushroom,5,186.36,183.19190000000006,150.0,146.5,220.0,219.2
Mushroom,6,160.31,156.6110999999998,120.0,121.6,220.0,213.3
Mushroom,7,167.63,164.11209999999977,150.0,144.0,200.0,191.2
Mushroom,8,185.9,179.80029999999988,150.0,144.9,220.0,221.3
Mushroom,9,185.0,101.94359999999998,150.0,91.07,200.0,170.23
Mushroom,10,199.74,164.15549999999982,150.0,137.8,250.0,230.6
Okara,1,147.0,150.8845,100.0,107.1,180.0,181.3
Okara,2,143.86,144.16010000000009,120.0,113.8,180.0,172.5
Okara,3,85.22,93.05359999999995,40.0,46.9,140.0,147.7
Okara,4,142.78,145.2611000000002,100.0,103.8,150.0,155.3
Okara,5,149.55,150.06839999999983,130.0,128.5,160.0,159.5
Okara,6,62.36,61.38139999999995,30.0,31.7,90.0,91.24
Okara,7,135.53,132.67750000000015,100.0,95.9,200.0,193.5
Okara,8,145.94,130.94080000000005,80.0,69.06,200.0,191.5
Okara,9,53.4,58.02570000000005,30.0,42.01,90.0,92.06
Okara,10,148.85,137.2116,130.0,110.5,180.0,161.1
Onion_Dry,1,45.0,43.3625,40.0,39.01,50.0,48.35
Onion_Dry,2,39.05,42.59130000000005,30.0,32.76,60.0,62.3
Onion_Dry,3,49.68,51.61360000000001,38.0,40.14,60.0,62.18
Onion_Dry,4,50.83,50.21579999999997,38.0,38.21,70.0,67.56
Onion_Dry,5,51.7,50.08079999999992,40.0,38.54,70.0,69.3
Onion_Dry,6,41.97,43.57119999999995,30.0,31.94,60.0,61.8
Onion_Dry,7,42.5,43.7785,35.0,36.2,50.0,50.2
Onion_Dry,8,47.33,46.803699999999964,40.0,40.15,60.0,61.2
Onion_Dry,9,46.5,70.8917,40.0,59.57,60.0,80.7
Onion_Dry,10,43.68,42.1259,35.0,35.27,50.0,46.9
Onion_Green,1,107.29,117.80490000000015,50.0,55.2,150.0,160.6
Onion_Green,2,47.27,70.3539000000001,30.0,44.6,60.0,82.15
Onion_Green,3,94.44,102.47829999999996,50.0,53.0,150.0,160.8
Onion_Green,4,150.0,160.54689999999994,100.0,115.55,200.0,236.0
Onion_Green,5,39.78,43.515800000000034,30.0,32.7,60.0,63.3
Onion_Green,6,286.84,279.1789000000001,200.0,204.1,400.0,379.9
Onion_Green,7,304.69,251.88819999999978,200.0,166.6,400.0,364.3
Onion_Green,8,155.0,160.42639999999997,80.0,85.3,250.0,263.6
Onion_Green,9,185.0,168.75,150.0,135.6,250.0,231.6
Onion_Green,10,202.63,257.7203,150.0,174.4,350.0,348.0
Orange,1,209.57,195.7823999999999,140.0,135.1,300.0,285.3
Orange,2,164.55,176.67689999999976,140.0,140.6,220.0,223.9
Orange,3,185.0,188.8918,150.0,149.7,220.0,217.4
Orange,4,170.43,175.25600000000014,70.0,88.92,220.0,252.7
Orange,5,93.71,103.41889999999988,70.0,72.4,120.0,131.0
Orange,6,101.35,103.46440000000011,80.0,84.4,120.0,122.6
Orange,7,242.54,273.5664000000003,140.0,188.7,350.0,366.1
Orange,8,275.0,294.924,280.0,253.3,300.0,284.8
Orange,9,92.5,96.7119,60.0,58.5,150.0,142.34
Orange_Sweet,1,110.0,109.9,100.0,100.0,120.0,120.0
Orange_Sweet,2,110.0,110.5318,100.0,100.0,120.0,120.3
Orange_Sweet,3,110.0,110.0,100.0,100.0,120.0,120.0
Orange_Sweet,4,110.0,110.0,100.0,99.8,120.0,120.0
Orange_Sweet,5,110.0,110.0,100.0,100.0,120.0,120.0
Orange_Sweet,6,110.0,110.0,100.0,100.0,120.0,120.0
Orange_Sweet,7,110.0,119.305,100.0,102.7,120.0,122.4
Orange_Sweet,8,110.0,117.19279999999999,100.0,107.8,120.0,121.6
Orange_Sweet,9,110.0,111.48250000000002,100.0,105.2,120.0,126.05
Orange_Sweet,10,110.0,110.3404,100.0,99.6,120.0,117.8
Papaya,1,104.4,95.0221999999999,80.0,78.92,120.0,110.8
Papaya,2,86.11,90.81830000000002,60.0,62.91,120.0,118.31
Papaya,3,90.0,88.2426,80.0,79.0,100.0,101.0
Papaya,4,90.0,90.4699,80.0,79.9,100.0,101.0
Papaya,5,100.0,132.36649999999997,100.0,122.7,100.0,118.2
Pear,1,205.0,203.9157,200.0,202.9,210.0,209.5
Pear,2,205.0,203.88819999999998,200.0,204.1,210.0,209.3
Pear,3,205.0,204.22269999999997,200.0,204.9,210.0,210.4
Pear,4,205.0,196.31830000000002,200.0,192.45,210.0,207.1
Pear,5,55.0,72.148,50.0,62.65,60.0,67.2
Pear,6,55.0,68.27680000000001,50.0,60.5,60.0,66.0
Pear,7,55.0,81.92389999999999,50.0,87.9,60.0,62.25
Pear,8,205.0,194.2223,200.0,181.6,210.0,190.2
Pear_China,1,138.02,152.85500000000022,40.0,53.58,210.0,242.1
Pear_China,2,205.0,196.15220000000002,200.0,197.5,210.0,203.7
Pear_China,3,205.0,205.37939999999995,200.0,213.6,210.0,212.3
Pine_Apple,1,188.91,183.46619999999993,150.0,145.0,250.0,240.5
Pine_Apple,2,165.91,160.8079999999999,130.0,124.5,200.0,192.2
Pine_Apple,3,140.0,142.629,130.0,127.6,150.0,152.6
Pine_Apple,4,165.0,159.00519999999997,150.0,144.6,180.0,179.3
Pine_Apple,5,145.0,150.9458,130.0,132.4,180.0,179.0
Pine_Apple,6,165.0,163.7967,150.0,147.8,180.0,179.7
Pine_Apple,7,165.0,165.25650000000002,150.0,149.6,180.0,184.9
Pine_Apple,8,165.28,162.26730000000015,130.0,127.3,200.0,195.2
Pine_Apple,9,140.0,107.04870000000001,130.0,103.89,150.0,126.8
Pine_Apple,10,165.0,157.5454,150.0,142.4,180.0,184.3
Pointed_Gourd,1,151.67,161.22150000000002,100.0,132.75,200.0,213.5
Pointed_Gourd,2,130.0,127.95019999999998,120.0,121.8,140.0,137.0
Pointed_Gourd,3,112.11,120.57320000000006,100.0,101.7,140.0,140.8
Pointed_Gourd,4,119.55,131.69469999999993,100.0,104.0,150.0,158.3
Pointed_Gourd,5,145.31,136.9826999999999,120.0,100.92,200.0,182.9
Pointed_Gourd,6,76.04,72.23559999999996,50.0,55.24,100.0,101.42
Pointed_Gourd,7,70.6,72.0993000000001,50.0,56.02,100.0,101.63
Pointed_Gourd,8,135.53,133.0518000000001,100.0,104.6,150.0,157.9
Pomegranate,1,300.0,278.1448,250.0,220.0,350.0,334.7
Pomegranate,2,300.0,289.89850000000007,250.0,231.65,350.0,327.3
Pomegranate,3,300.0,303.608,250.0,249.7,350.0,346.1
Pomegranate,4,300.0,303.0303,250.0,248.7,350.0,348.2
Pomegranate,5,309.09,311.2682000000001,250.0,257.8,350.0,348.6
Pomegranate,6,325.0,319.9223,300.0,290.1,350.0,351.1
Pomegranate,7,325.0,322.3235,300.0,290.7,350.0,349.6
Pomegranate,8,325.0,316.6355,300.0,283.2,350.0,345.3
Pomegranate,9,325.0,316.1135,300.0,278.0,350.0,344.5
Potato_Blue,1,43.47,44.29019999999995,40.0,40.0,50.0,50.3
Potato_Blue,2,45.0,44.877599999999994,40.0,40.0,50.0,50.0
Potato_Blue,3,45.0,44.9541,40.0,40.0,50.0,50.0
Potato_Blue,4,45.0,44.791,40.0,39.57,50.0,49.6
Potato_Blue,5,45.0,55.239399999999996,40.0,55.35,50.0,49.45
Potato_Blue,6,45.0,45.076899999999995,40.0,40.0,50.0,49.85
Potato_R,1,33.3,35.56560000000003,30.0,30.5,40.0,41.1
Potato_R,2,35.0,35.0129,30.0,30.3,40.0,39.95
Potato_R,3,35.0,36.4253,30.0,30.8,40.0,41.3
Potato_R,4,41.84,40.92020000000004,35.0,33.93,50.0,47.9
Potato_R,5,32.5,35.064699999999995,30.0,32.54,35.0,38.15
Potato_R,6,37.5,41.1929,35.0,35.97,40.0,42.05
Potato_R,7,37.95,42.13359999999995,32.0,32.37,45.0,45.2
Potato_R,8,37.72,47.35709999999998,32.0,47.13,45.0,48.15
Potato_R,9,44.21,40.705400000000004,35.0,33.55,50.0,47.05
Potato_W,1,36.08,48.19729999999997,30.0,37.13,45.0,47.2
Potato_W,2,37.5,41.685300000000005,35.0,35.65,40.0,43.2
Potato_W,3,44.21,41.868700000000025,35.0,34.09,50.0,47.7
Potato_W,4,40.79,46.02939999999998,30.0,33.83,50.0,60.9
Potato_W,5,32.5,35.888600000000004,30.0,31.85,35.0,38.8
Potato_W,6,32.5,33.964,30.0,31.65,35.0,37.15
Potato_W,7,30.8,33.565100000000015,25.0,27.52,35.0,37.0
Pumpkin,1,55.0,55.2684,50.0,49.55,60.0,59.9
Pumpkin,2,55.0,55.32950000000001,50.0,48.77,60.0,60.4
Pumpkin,3,55.0,55.275,50.0,49.25,60.0,60.0
Pumpkin,4,55.0,55.12910000000001,50.0,49.93,60.0,60.4
Pumpkin,5,54.13,55.175300000000064,30.0,36.86,60.0,63.3
Pumpkin,6,55.0,57.3049,50.0,51.5,60.0,60.75
Pumpkin,7,63.75,58.607400000000005,50.0,46.84,80.0,74.2
Pumpkin,8,49.52,53.53440000000005,40.0,41.63,60.0,63.1
Pumpkin,9,55.0,64.2228,50.0,61.22,60.0,55.7
Pumpkin,10,55.0,55.50560000000002,50.0,51.08,60.0,60.2
Pumpkin_Green,1,52.39,53.3249,40.0,41.2,70.0,70.1
Pumpkin_Green,2,60.45,58.277899999999924,30.0,33.15,70.0,70.18
Pumpkin_Green,3,57.29,59.74359999999998,30.0,32.15,90.0,90.5
Pumpkin_Green,4,80.0,80.38510000000001,70.0,71.65,90.0,92.24
Pumpkin_Green,5,45.56,48.2063,30.0,32.45,60.0,61.8
Pumpkin_Green,6,69.74,66.4461999999999,50.0,46.96,100.0,98.43
Pumpkin_Green,7,66.25,64.89920000000001,50.0,49.73,80.0,76.75
Pumpkin_Green,8,65.0,62.34059999999999,60.0,57.65,70.0,70.0
Pumpkin_Green,9,65.0,58.156200000000005,60.0,53.59,70.0,58.95
Pumpkin_Green,10,86.84,74.9701,70.0,55.86,120.0,117.17
Pumpkin_Leaf,1,39.4,49.436399999999985,30.0,40.2,50.0,59.8
Pumpkin_Leaf,2,48.69,51.043899999999965,30.0,31.6,70.0,73.1
Pumpkin_Leaf,3,86.88,80.05360000000005,60.0,57.73,100.0,98.53
Pumpkin_Leaf,4,71.43,75.67060000000009,60.0,61.64,100.0,99.22
Pumpkin_Leaf,5,70.0,68.288,60.0,58.97,80.0,81.1
Radish_Red,1,91.14,94.52670000000002,60.0,62.17,120.0,118.56
Radish_Red,2,90.0,88.8845,80.0,79.5,100.0,100.7
Radish_Red,3,90.0,89.8848,80.0,80.0,100.0,100.54
Radish_Red,4,92.22,91.8052,60.0,62.15,120.0,118.0
Radish_Red,5,90.0,92.39149999999998,80.0,83.7,100.0,104.9
Radish_Red,6,117.0,102.4691,100.0,88.72,150.0,144.9
Radish_Red,7,114.21,120.18279999999979,100.0,93.65,150.0,145.95
Radish_Red,8,124.06,134.17249999999996,80.0,88.1,150.0,158.6
Radish_Red,9,112.78,122.29449999999996,100.0,92.9,150.0,145.26
Radish_Red,10,110.0,110.01709999999997,100.0,96.05,120.0,126.4
Radish_White,1,55.4,63.804099999999934,50.0,53.88,70.0,73.2
Radish_White,2,50.83,54.44909999999997,30.0,34.68,70.0,70.8
Radish_White,3,91.56,83.50060000000012,60.0,57.29,120.0,114.85
Radish_White,4,84.74,83.8184999999999,60.0,60.3,120.0,116.12
Radish_White,5,66.84,68.85420000000006,40.0,42.25,90.0,91.48
Radish_White,6,30.0,40.100100000000005,25.0,31.48,35.0,43.05
Radish_White,7,26.36,32.03640000000001,20.0,22.7,35.0,37.1
Radish_White,8,46.48,50.515099999999975,30.0,31.41,70.0,70.61
Radish_White,9,42.28,48.9793,30.0,35.02,50.0,64.5
Rajma,1,147.22,152.87989999999982,100.0,111.8,180.0,184.1
Rajma,2,135.83,134.487,100.0,100.1,150.0,152.5
Rajma,3,191.59,188.48340000000007,180.0,173.0,250.0,251.4
Rajma,4,172.57,167.56919999999988,100.0,114.4,200.0,205.4
Rajma,5,270.26,277.9318999999997,200.0,214.5,300.0,306.7
Rajma,6,290.0,238.3506,280.0,243.5,300.0,263.9
Rajma,7,218.42,232.89199999999957,200.0,203.9,280.0,283.6
Red_Grapes,1,450.0,450.76199999999994,400.0,382.0,500.0,498.3
Red_Grapes,2,334.8,299.8244999999998,260.0,212.4,500.0,428.5
Red_Grapes,3,295.0,333.1814999999999,260.0,259.75,500.0,506.5
Red_Grapes,4,450.0,407.3703,400.0,367.5,500.0,458.5
Red_Grapes,5,450.0,437.7178,400.0,386.0,500.0,497.5
Red_Grapes,6,446.11,446.33230000000026,300.0,311.8,500.0,499.5
Red_Grapes,7,442.63,443.6265999999998,300.0,313.5,500.0,502.5
Red_Grapes,8,450.0,449.77389999999997,400.0,389.5,500.0,500.0
Sajiwan,1,256.15,262.01050000000026,200.0,209.2,300.0,304.1
Sajiwan,2,282.5,279.68600000000004,250.0,249.05,300.0,302.0
Sajiwan,3,282.5,278.3954,250.0,247.7,300.0,299.0
Sajiwan,4,232.5,245.2079,200.0,208.85,280.0,287.3
Sajiwan,5,265.0,260.4966999999999,250.0,239.7,280.0,278.2
Sajiwan,6,265.0,238.98449999999994,250.0,221.4,280.0,248.6
Sajiwan,7,250.0,247.8325,200.0,208.9,300.0,301.4
Sajiwan,8,274.42,268.63269999999966,250.0,241.7,300.0,293.3
Sajiwan,9,265.0,262.1523999999999,250.0,234.2,280.0,295.0
Sarifa,1,250.0,233.95,250.0,244.6,250.0,232.8
Smooth_Gourd,1,146.57,144.0235999999999,100.0,105.1,180.0,177.5
Smooth_Gourd,2,128.86,129.65060000000008,80.0,79.1,180.0,183.0
Smooth_Gourd,3,141.39,141.42839999999987,100.0,101.0,180.0,175.4
Smooth_Gourd,4,78.26,86.5862000000001,40.0,44.4,140.0,146.3
Smooth_Gourd,5,145.68,143.4809000000001,130.0,126.7,160.0,157.4
Smooth_Gourd,6,45.8,53.05580000000008,20.0,29.85,80.0,87.04
Smooth_Gourd,7,127.11,127.13020000000006,100.0,97.6,160.0,162.1
Smooth_Gourd,8,125.94,123.69349999999999,100.0,91.9,180.0,173.17
Smooth_Gourd,9,54.66,85.20530000000002,20.0,35.08,120.0,165.04
Smooth_Gourd,10,145.53,123.35950000000007,130.0,107.0,160.0,143.2
Snake_Gourd,1,48.6,52.02919999999998,40.0,43.4,60.0,65.1
Snake_Gourd,2,57.15,56.376099999999944,40.0,40.51,80.0,77.6
Snake_Gourd,3,62.19,61.885399999999926,50.0,49.04,100.0,97.83
Snake_Gourd,4,64.21,64.36000000000001,50.0,48.36,100.0,99.9
Snake_Gourd,5,80.0,76.58100000000002,60.0,59.67,100.0,94.3
Soya_Bean_Green,1,125.0,135.0736,100.0,103.9,150.0,158.9
Soya_Bean_Green,2,207.8,207.4503999999997,180.0,178.24,250.0,243.0
Soya_Bean_Green,3,212.61,209.4100000000002,180.0,180.4,250.0,248.9
Soya_Bean_Green,4,143.75,154.5416,100.0,127.75,200.0,215.6
Spinach_Leaf,1,40.56,42.16159999999999,20.0,23.35,60.0,62.0
Spinach_Leaf,2,49.57,56.23069999999997,20.0,26.95,70.0,79.06
Spinach_Leaf,3,47.5,46.959500000000006,20.0,23.4,60.0,62.16
Spinach_Leaf,4,77.5,79.22190000000002,60.0,67.25,100.0,101.8
Spinach_Leaf,5,60.87,57.497899999999944,50.0,48.75,80.0,74.65
Spinach_Leaf,6,113.68,128.34470000000007,100.0,90.1,200.0,191.8
Spinach_Leaf,7,90.2,95.25729999999997,60.0,60.15,140.0,142.07
Spinach_Leaf,8,107.89,107.01299999999999,80.0,85.45,120.0,123.8
Spinach_Leaf,9,173.75,148.51519999999996,120.0,93.19,200.0,181.0
Spinach_Leaf,10,74.65,97.63269999999999,60.0,55.98,140.0,143.43
Sponge_Gourd,1,86.25,92.51459999999999,80.0,79.2,100.0,104.5
Sponge_Gourd,2,86.12,85.95549999999997,80.0,79.7,100.0,101.26
Sponge_Gourd,3,85.0,102.73360000000001,80.0,98.0,90.0,114.6
Sponge_Gourd,4,85.53,94.12070000000001,60.0,69.1,100.0,112.5
Squash,1,37.93,43.43199999999996,25.0,27.4,70.0,71.33
Squash,2,60.91,58.85609999999995,20.0,21.96,80.0,84.67
Squash,3,38.19,40.47490000000002,20.0,21.0,60.0,62.3
Squash,4,53.5,65.0671,20.0,25.76,90.0,107.9
Squash,5,80.0,79.37180000000001,70.0,69.55,90.0,91.3
Squash,6,133.75,137.58020000000005,60.0,55.25,200.0,214.4
Squash,7,175.0,163.87980000000005,150.0,132.7,200.0,186.3
Squash,8,36.32,40.958200000000055,25.0,26.98,60.0,61.7
Squash,9,52.2,62.35579999999995,40.0,53.95,60.0,72.9
Squash,10,86.0,149.16609999999994,70.0,116.4,120.0,184.4
Strawberry,1,550.0,568.9679,500.0,515.0,600.0,599.0
Strawberry,2,550.0,617.3119999999999,500.0,516.0,600.0,613.0
Strawberry,3,550.0,553.9506999999999,500.0,511.0,600.0,611.0
Strawberry,4,700.0,637.0218,700.0,596.2,700.0,629.0
Strawberry,5,490.0,364.11940000000004,480.0,353.9,500.0,377.6
Strawberry,6,589.71,568.6828999999996,500.0,507.5,700.0,660.0
Sugarcane,1,1645.0,1609.4556,160.0,163.3,170.0,174.8
Sugarcane,2,1645.0,1632.3,160.0,159.4,170.0,172.8
Sugarcane,3,1645.0,1622.1556,160.0,160.3,170.0,170.7
Sugarcane,4,1645.0,1610.1033000000002,160.0,160.4,170.0,172.8
Sugarcane,5,1645.0,1633.05,160.0,163.2,170.0,170.1
Sugarcane,6,611.8,478.30890000000045,160.0,186.1,220.0,237.5
Sugarcane,7,1645.0,1283.3901,160.0,174.3,170.0,184.1
Sugarcane,8,1645.0,1145.7290999999998,160.0,175.1,170.0,184.0
Sugarcane,9,350.07,607.3168000000001,160.0,200.9,220.0,234.2
Sugarcane,10,1645.0,1572.651,160.0,173.6,170.0,181.6
Sweet_Pepper,1,124.78,120.33730000000014,100.0,95.3,150.0,147.0
Sweet_Pepper,2,120.68,119.0436000000001,100.0,97.25,150.0,148.6
Sweet_Pepper,3,115.0,113.56139999999999,100.0,99.0,130.0,129.6
Sweet_Pepper,4,115.0,116.4708,100.0,103.6,130.0,134.0
Sweet_Pepper,5,132.05,137.52239999999986,100.0,105.8,150.0,157.3
Sweet_Pepper,6,147.89,158.53189999999987,130.0,137.4,180.0,182.7
Sweet_Pepper,7,157.5,152.97990000000001,130.0,121.1,250.0,238.2
Sweet_Pepper,8,139.17,138.80750000000006,80.0,83.35,200.0,203.2
Sweet_Pepper,9,174.47,173.2094,130.0,132.1,230.0,225.3
Sweet_Pepper,10,140.0,104.015,130.0,100.42,150.0,122.1
Sweet_Potato,1,103.71,105.23729999999989,100.0,99.1,120.0,117.3
Sweet_Potato,2,30.0,55.1311,25.0,49.3,35.0,64.5
Sweet_Potato,3,110.0,109.8,100.0,99.6,120.0,120.0
Sweet_Potato,4,110.0,107.9457,100.0,94.05,120.0,119.9
Sweet_Potato,5,110.0,109.34990000000002,100.0,95.8,120.0,115.1
Sweet_Potato,6,117.37,120.33590000000015,100.0,103.4,140.0,138.8
Sweet_Potato,7,130.0,126.075,120.0,115.8,140.0,127.9
Sweet_Potato,8,110.0,111.01620000000001,100.0,100.1,120.0,122.5
Sword_Bean,1,125.94,130.45050000000003,100.0,96.2,180.0,177.27
Sword_Bean,2,145.0,137.76410000000004,130.0,120.4,160.0,156.7
Sword_Bean,3,132.73,130.11719999999985,100.0,102.9,160.0,159.2
Sword_Bean,4,134.29,131.7683000000002,100.0,100.6,150.0,149.9
Sword_Bean,5,140.0,139.88440000000003,130.0,128.6,150.0,148.7
Sword_Bean,6,107.27,112.45170000000016,60.0,64.2,150.0,153.8
Sword_Bean,7,150.0,132.5232,140.0,120.6,160.0,143.7
Tomato_Big,1,68.7,69.79679999999995,60.0,62.15,80.0,80.8
Tomato_Big,2,75.68,74.11490000000009,60.0,60.12,100.0,98.22
Tomato_Big,3,65.0,65.79820000000001,60.0,59.77,70.0,70.6
Tomato_Big,4,68.43,76.10840000000007,50.0,49.19,110.0,105.43
Tomato_Big,5,84.06,78.6448000000001,65.0,63.44,110.0,103.86
Tomato_Big,6,59.0,63.86230000000001,50.0,52.95,70.0,77.4
Tomato_Big,7,67.63,74.30050000000006,50.0,57.87,80.0,85.6
Tomato_Small,1,69.39,74.34210000000009,26.0,31.59,117.0,126.8
Tomato_Small,2,68.5,76.93870000000003,26.0,29.26,130.0,145.39
Tomato_Small,3,51.14,49.03490000000001,35.0,32.55,78.0,74.0
Tomato_Small,4,98.36,99.04539999999999,70.0,79.27,130.0,127.23
Tomato_Small,5,54.01,62.12820000000011,35.0,36.57,104.0,108.34
Tomato_Small,6,61.97,66.10010000000004,35.0,36.72,96.0,94.81
Tomato_Small,7,83.18,80.45280000000008,57.0,56.12,113.0,109.89
Tomato_Small,8,69.65,77.1302999999999,34.0,61.45,104.0,116.83
Tomato_Small,9,50.82,83.34730000000005,35.0,123.68,65.0,76.34
Tomato_Small,10,91.55,75.28649999999998,57.0,65.33,122.0,102.22
Turnip,1,110.0,110.0,100.0,100.0,120.0,120.2
Turnip,2,110.0,110.978,100.0,100.8,120.0,120.0
Turnip,3,110.0,110.0,100.0,99.6,120.0,120.0
Turnip,4,110.0,110.5667,100.0,99.4,120.0,119.75
Turnip,5,110.0,110.0,100.0,100.8,120.0,120.0
Turnip,6,110.0,110.70630000000001,100.0,99.4,120.0,119.85
Turnip,7,110.0,109.8211,100.0,104.1,120.0,120.1
Turnip,8,110.0,110.76560000000003,100.0,103.0,120.0,121.95
Turnip,9,110.0,108.4,100.0,102.8,120.0,118.4
Watermelon,1,73.0,73.50169999999999,60.0,63.64,80.0,85.7
Watermelon,2,58.47,61.31770000000002,30.0,34.57,80.0,86.63
Watermelon,3,75.0,69.9465,70.0,62.38,80.0,70.0
Watermelon,4,72.37,71.35119999999995,60.0,60.6,80.0,79.8
Watermelon,5,67.11,68.96559999999992,60.0,61.17,80.0,79.9
Watermelon,6,75.0,73.6658,70.0,68.6,80.0,78.5
Watermelon,7,75.0,74.3055,70.0,68.4,80.0,79.2
Watermelon,8,75.0,73.7372,70.0,69.0,80.0,79.25
Watermelon,9,53.18,61.35670000000002,40.0,47.85,80.0,79.54
Watermelon,10,41.63,87.4198,35.0,77.72,50.0,56.55
Yam,1,110.0,140.6731,100.0,106.5,120.0,158.2
Yam,2,110.0,108.27420000000001,100.0,100.3,120.0,118.2
